boro,sex,race,agegrp,disease,yr,count,rate
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",75 - 79 yrs,Chlamydia,2009,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",80 - 84 yrs,Chlamydia,2009,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2000,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2001,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2002,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2003,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2004,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2005,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2006,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2007,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2008,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",85+ yrs,Chlamydia,2009,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Bronx,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Brooklyn,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Manhattan,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Queens,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2000,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2001,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2002,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2003,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2004,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2005,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2006,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2007,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2008,0,.
Staten Island,Unknown,"Other, Including Native American/Alaska Native",Unknown,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2003,1,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2004,1,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,0 - 9  yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2000,2,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2001,2,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,0 - 9  yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2002,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2003,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2004,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2005,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2007,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,0 - 9  yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2000,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2002,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2003,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2004,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2007,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2008,0,.
Queens,Unknown,Unknown,0 - 9  yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,0 - 9  yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2003,1,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2004,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2005,1,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2007,2,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,10 - 14 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2000,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2003,1,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,10 - 14 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2004,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,10 - 14 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2000,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2002,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2003,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2004,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2007,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2008,0,.
Queens,Unknown,Unknown,10 - 14 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,10 - 14 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2000,12,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2001,2,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2002,2,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2003,13,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2004,2,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2006,1,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2007,3,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,15 - 19 yrs,Chlamydia,2009,2,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2000,11,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2001,5,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2002,1,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2003,9,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2004,4,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2005,1,.
