Date,Borough,AllAgeTotalCOunt,AllAgeTotalRatio,Age0to4Count,Age0to4Ratio,Age5to17Count,Age5to17Ratio,Age18to64Count,Age18to64Ratio,Age65plusCount,Age65plusRatio
4/18/09,Brooklyn,37,0.021499128,20,0.141843972,7,0.03196347,9,0.007627119,1,0.005524862
4/18/09,Manhattan,18,0.013688213,5,0.064935065,2,0.020618557,10,0.010787487,1,0.004672897
4/18/09,Queens,31,0.022302158,19,0.159663866,2,0.012738854,9,0.00990099,1,0.004878049
4/18/09,Staten Island,3,0.007792208,1,0.043478261,1,0.016129032,1,0.004237288,0,0
4/18/09,Unknown,2,0.004608295,0,0,0,0,2,0.006024096,0,0
4/19/09,Bronx,31,0.016145833,9,0.057324841,5,0.025252525,17,0.01308699,0,0
4/19/09,Brooklyn,63,0.037146226,33,0.242647059,17,0.072340426,11,0.009329941,2,0.01369863
4/19/09,Manhattan,35,0.025566107,19,0.306451613,5,0.0390625,10,0.01010101,1,0.005319149
4/19/09,Queens,27,0.019970414,12,0.101694915,5,0.03125,10,0.011086475,0,0
4/19/09,Staten Island,0,0,0,0,0,0,0,0,0,0
4/19/09,Unknown,7,0.015021459,2,0.0625,1,0.02,4,0.011173184,0,0
4/20/09,Bronx,31,0.012365377,16,0.145454546,4,0.015810277,11,0.006314581,0,0
4/20/09,Brooklyn,46,0.020871143,22,0.192982456,11,0.039568345,12,0.00750469,1,0.004694836
4/20/09,Manhattan,33,0.021484375,14,0.233333333,7,0.051851852,12,0.010733453,0,0
4/20/09,Queens,37,0.021599533,16,0.152380952,6,0.033149171,15,0.01232539,0,0
4/20/09,Staten Island,1,0.002159827,1,0.028571429,0,0,0,0,0,0
4/20/09,Unknown,3,0.005859375,2,0.076923077,0,0,1,0.00257732,0,0
4/21/09,Bronx,28,0.011240466,11,0.102803738,6,0.021052632,10,0.005743825,1,0.002824859
4/21/09,Brooklyn,42,0.019064912,25,0.1953125,8,0.025723473,8,0.005148005,1,0.004761905
4/21/09,Manhattan,29,0.018770227,7,0.134615385,11,0.070512821,9,0.008506616,2,0.007168459
4/21/09,Queens,29,0.017190279,14,0.128440367,3,0.017142857,11,0.009556907,1,0.003968254
4/21/09,Staten Island,1,0.00203666,0,0,0,0,1,0.003267974,0,0
4/21/09,Unknown,5,0.009596929,1,0.03125,1,0.02,2,0.005221932,1,0.018181818
4/22/09,Bronx,31,0.012606751,15,0.127118644,6,0.021276596,9,0.005325444,1,0.002770083
4/22/09,Brooklyn,43,0.020273456,22,0.211538462,9,0.032727273,11,0.007275132,1,0.004347826
4/22/09,Manhattan,17,0.011509817,5,0.1,6,0.042253521,5,0.004708098,1,0.004484305
4/22/09,Queens,32,0.01911589,13,0.115044248,9,0.046875,9,0.007839721,1,0.004524887
4/22/09,Staten Island,3,0.006423983,0,0,2,0.029850746,0,0,1,0.013333333
4/22/09,Unknown,5,0.01,2,0.1,1,0.020833333,1,0.002638522,1,0.019230769
4/23/09,Bronx,29,0.012103506,12,0.104347826,6,0.022058824,8,0.004884005,3,0.008130081
4/23/09,Brooklyn,40,0.019379845,20,0.196078431,10,0.029498525,8,0.005738881,2,0.008733625
4/23/09,Manhattan,19,0.013103448,6,0.133333333,6,0.0375,6,0.006018054,1,0.004032258
4/23/09,Queens,31,0.019411396,11,0.117021277,10,0.049261084,9,0.008628955,1,0.003891051
4/23/09,Staten Island,3,0.00660793,1,0.038461539,1,0.01754386,0,0,1,0.011235955
4/23/09,Unknown,7,0.015217391,3,0.142857143,1,0.018181818,3,0.008746356,0,0
4/24/09,Bronx,31,0.013146735,13,0.106557377,7,0.025089606,10,0.006199628,1,0.002932551
4/24/09,Brooklyn,41,0.019951338,16,0.131147541,12,0.04,13,0.009129214,0,0
4/24/09,Manhattan,26,0.017615176,7,0.107692308,5,0.039370079,13,0.012682927,1,0.003861004
4/24/09,Queens,41,0.02695595,12,0.12631579,20,0.108695652,8,0.007889546,1,0.004385965
4/24/09,Staten Island,1,0.002247191,1,0.045454546,0,0,0,0,0,0
4/24/09,Unknown,8,0.015655577,2,0.111111111,2,0.046511628,4,0.010152284,0,0
4/25/09,Bronx,37,0.017313992,13,0.080745342,7,0.029411765,14,0.009728979,3,0.010135135
4/25/09,Brooklyn,62,0.036904762,23,0.176923077,18,0.085714286,20,0.017421603,1,0.005208333
4/25/09,Manhattan,33,0.026548673,10,0.208333333,9,0.085714286,12,0.013824885,2,0.009009009
4/25/09,Queens,65,0.044982699,17,0.147826087,29,0.171597633,17,0.017489712,2,0.010582011
4/25/09,Staten Island,4,0.010498688,1,0.034482759,2,0.035714286,1,0.004166667,0,0
4/25/09,Unknown,11,0.020257827,3,0.103448276,1,0.023255814,5,0.011709602,2,0.046511628
4/26/09,Bronx,70,0.033381021,33,0.191860465,12,0.046875,24,0.017378711,1,0.003521127
4/26/09,Brooklyn,89,0.051774287,38,0.28358209,31,0.11969112,20,0.017777778,0,0
4/26/09,Manhattan,57,0.043247345,13,0.206349206,16,0.123076923,24,0.025531915,4,0.021621622
4/26/09,Queens,183,0.130620985,28,0.285714286,91,0.441747573,62,0.068357222,2,0.010526316
4/26/09,Staten Island,6,0.013953488,1,0.025,3,0.051724138,2,0.007352941,0,0
4/26/09,Unknown,20,0.035211268,3,0.103448276,3,0.06,12,0.027972028,2,0.034482759
4/27/09,Bronx,141,0.047959184,31,0.194968554,35,0.081206497,71,0.036902287,4,0.00952381
4/27/09,Brooklyn,135,0.055647156,36,0.241610738,38,0.101604278,56,0.033836858,5,0.02016129
4/27/09,Manhattan,114,0.066433566,17,0.232876712,31,0.149758454,60,0.051724138,6,0.02173913
4/27/09,Queens,201,0.106574761,37,0.327433628,70,0.220125786,91,0.077578858,3,0.010638298
4/27/09,Staten Island,6,0.010909091,3,0.09375,3,0.036585366,0,0,0,0
4/27/09,Unknown,40,0.070546737,6,0.125,6,0.115384615,27,0.067331671,1,0.015625
4/28/09,Bronx,134,0.04846293,19,0.115151515,28,0.067307692,82,0.045454546,5,0.013404826
4/28/09,Brooklyn,167,0.069151139,61,0.458646617,51,0.114864865,52,0.032561052,3,0.012448133
4/28/09,Manhattan,158,0.098197638,27,0.364864865,39,0.217877095,88,0.080072793,4,0.015564202
4/28/09,Queens,241,0.139629201,63,0.663157895,82,0.275167785,91,0.082502267,5,0.02173913
4/28/09,Staten Island,7,0.013059702,2,0.0625,1,0.010752688,4,0.011869436,0,0
4/28/09,Unknown,43,0.07962963,3,0.103448276,11,0.177419355,28,0.071611253,1,0.017857143
4/29/09,Bronx,205,0.074735691,45,0.316901409,53,0.120454546,102,0.056792873,5,0.01396648
4/29/09,Brooklyn,208,0.086021505,58,0.333333333,52,0.114035088,96,0.061185469,2,0.00913242
4/29/09,Manhattan,166,0.100667071,34,0.465753425,36,0.174757282,84,0.075067024,12,0.047808765
4/29/09,Queens,261,0.145810056,45,0.424528302,83,0.289198606,131,0.109991604,2,0.009708738
4/29/09,Staten Island,12,0.02259887,2,0.041666667,5,0.057471264,4,0.012269939,1,0.014285714
4/29/09,Unknown,37,0.070476191,10,0.384615385,6,0.115384615,21,0.054263566,0,0
4/30/09,Bronx,180,0.068104427,40,0.287769784,48,0.117647059,90,0.052631579,2,0.00530504
4/30/09,Brooklyn,208,0.090829694,55,0.433070866,78,0.197969543,71,0.045924968,4,0.01793722
4/30/09,Manhattan,150,0.096463023,27,0.457627119,38,0.218390805,80,0.072595281,5,0.022727273
4/30/09,Queens,248,0.151960784,51,0.5,77,0.30078125,117,0.110273327,3,0.014084507
4/30/09,Staten Island,8,0.016359918,2,0.055555556,5,0.056179775,1,0.003289474,0,0
4/30/09,Unknown,52,0.095764273,11,0.578947368,7,0.170731707,34,0.08,0,0
5/1/09,Bronx,121,0.048226385,23,0.167883212,36,0.097297297,60,0.036166365,2,0.00591716
5/1/09,Brooklyn,144,0.069902913,45,0.412844037,41,0.134868421,52,0.035788025,6,0.030927835
5/1/09,Manhattan,117,0.080412371,19,0.345454546,36,0.251748252,59,0.058941059,3,0.01171875
5/1/09,Queens,200,0.124843945,34,0.336633663,68,0.345177665,94,0.087117702,4,0.017857143
5/1/09,Staten Island,7,0.014227642,2,0.083333333,0,0,5,0.015384615,0,0
5/1/09,Unknown,35,0.062056738,8,0.25,5,0.113636364,21,0.049065421,1,0.016949153
5/2/09,Bronx,89,0.043435822,22,0.181818182,26,0.123809524,37,0.0257123,4,0.014652015
5/2/09,Brooklyn,133,0.071582347,44,0.341085271,43,0.169960474,45,0.034272658,1,0.006134969
5/2/09,Manhattan,81,0.060993976,24,0.489795918,22,0.186440678,30,0.030895984,5,0.02631579
5/2/09,Queens,144,0.098562628,34,0.295652174,55,0.35483871,53,0.052894212,2,0.010638298
5/2/09,Staten Island,4,0.010899183,1,0.038461539,0,0,3,0.012295082,0,0
5/2/09,Unknown,21,0.039848197,5,0.172413793,7,0.155555556,9,0.02238806,0,0
5/3/09,Bronx,114,0.057663126,41,0.308270677,41,0.175213675,32,0.023616236,0,0
5/3/09,Brooklyn,123,0.07008547,44,0.363636364,34,0.136546185,42,0.033816425,3,0.020979021
5/3/09,Manhattan,87,0.069157393,17,0.236111111,21,0.21875,46,0.050605061,3,0.016574586
5/3/09,Queens,170,0.123367199,44,0.379310345,73,0.426900585,52,0.055793991,1,0.006289308
5/3/09,Staten Island,10,0.023584906,3,0.1,3,0.052631579,4,0.014184397,0,0
5/3/09,Unknown,32,0.065708419,8,0.347826087,8,0.186046512,16,0.042328042,0,0
5/4/09,Bronx,116,0.042709868,33,0.240875912,35,0.103857567,47,0.0251606,1,0.002702703
5/4/09,Brooklyn,142,0.059739167,40,0.32,57,0.154054054,45,0.027239709,0,0
5/4/09,Manhattan,75,0.045843521,24,0.406779661,20,0.12195122,26,0.022767075,5,0.018450185
5/4/09,Queens,138,0.077922078,33,0.314285714,52,0.247619048,51,0.04214876,2,0.008130081
5/4/09,Staten Island,4,0.007575758,2,0.051282051,1,0.014492754,1,0.002832861,0,0
5/4/09,Unknown,25,0.051124744,2,0.117647059,5,0.138888889,18,0.047368421,0,0
5/5/09,Bronx,101,0.039889416,31,0.22962963,25,0.083056478,43,0.025279248,2,0.00511509
5/5/09,Brooklyn,126,0.054263566,28,0.210526316,40,0.115606936,50,0.030656039,8,0.037735849
5/5/09,Manhattan,96,0.06185567,25,0.438596491,25,0.170068027,40,0.035087719,6,0.028846154
5/5/09,Queens,100,0.062150404,18,0.191489362,38,0.190954774,38,0.033928571,6,0.030612245
5/5/09,Staten Island,4,0.009070295,1,0.034482759,2,0.035087719,1,0.003448276,0,0
5/5/09,Unknown,24,0.049180328,6,0.428571429,3,0.090909091,15,0.039787798,0,0
5/6/09,Bronx,94,0.036167757,35,0.257352941,23,0.073482428,33,0.018739353,3,0.0078125
5/6/09,Brooklyn,105,0.049019608,18,0.159292035,36,0.099447514,49,0.033492823,2,0.009803922
5/6/09,Manhattan,78,0.049273531,20,0.344827586,23,0.131428571,33,0.030082042,2,0.007905138
5/6/09,Queens,126,0.078504673,23,0.333333333,42,0.183406114,56,0.051803885,5,0.022123894
5/6/09,Staten Island,1,0.001945525,0,0,0,0,1,0.003021148,0,0
5/6/09,Unknown,10,0.020366599,2,0.095238095,2,0.041666667,6,0.016042781,0,0
5/7/09,Bronx,81,0.031456311,20,0.132450331,25,0.072463768,34,0.019733024,2,0.005649718
5/7/09,Brooklyn,118,0.054453161,33,0.268292683,44,0.128279883,41,0.027315123,0,0
5/7/09,Manhattan,65,0.042763158,21,0.5,16,0.101265823,27,0.025,1,0.0041841
5/7/09,Queens,122,0.0755886,30,0.32967033,56,0.239316239,31,0.02889096,5,0.023148148
5/7/09,Staten Island,3,0.005964215,0,0,1,0.014084507,1,0.003134796,1,0.013157895
5/7/09,Unknown,9,0.017716535,0,0,2,0.071428571,7,0.01758794,0,0
5/8/09,Bronx,71,0.028838343,21,0.1640625,15,0.043859649,34,0.021197008,1,0.002617801
5/8/09,Brooklyn,103,0.050146057,34,0.265625,30,0.108695652,38,0.026610644,1,0.004504505
5/8/09,Manhattan,63,0.041888298,19,0.306451613,21,0.134615385,22,0.021133526,1,0.004081633
5/8/09,Queens,95,0.057821059,23,0.203539823,45,0.191489362,27,0.025352113,0,0
5/8/09,Staten Island,11,0.022869023,2,0.08,5,0.061728395,4,0.013422819,0,0
5/8/09,Unknown,14,0.025974026,3,0.125,1,0.022727273,10,0.024630542,0,0
5/9/09,Bronx,87,0.041173687,18,0.113207547,31,0.115671642,36,0.025936599,2,0.006849315
5/9/09,Brooklyn,103,0.057670773,39,0.274647887,31,0.129707113,32,0.025764895,1,0.006134969
5/9/09,Manhattan,67,0.052262091,14,0.205882353,17,0.160377359,36,0.039517014,0,0
5/9/09,Queens,88,0.060191519,19,0.159663866,41,0.208121827,27,0.028066528,1,0.005434783
5/9/09,Staten Island,4,0.009049774,1,0.02631579,1,0.016666667,2,0.007246377,0,0
5/9/09,Unknown,10,0.018621974,2,0.066666667,2,0.043478261,6,0.01459854,0,0
5/10/09,Bronx,98,0.050724638,29,0.170588235,34,0.147826087,31,0.0236822,4,0.018518519
5/10/09,Brooklyn,137,0.084463625,36,0.266666667,60,0.27027027,38,0.034296029,3,0.01910828
5/10/09,Manhattan,48,0.039247751,10,0.172413793,18,0.178217822,19,0.021517554,1,0.005524862
5/10/09,Queens,122,0.092775665,31,0.303921569,63,0.346153846,27,0.030857143,1,0.006410256
5/10/09,Staten Island,8,0.019323672,1,0.029411765,4,0.045454546,3,0.012711864,0,0
5/10/09,Unknown,13,0.026748971,1,0.029411765,6,0.105263158,6,0.017291066,0,0
5/11/09,Bronx,87,0.030927835,22,0.145695364,33,0.094285714,31,0.016137428,1,0.002597403
5/11/09,Brooklyn,138,0.056603774,44,0.316546763,57,0.142857143,34,0.020656136,3,0.011811024
5/11/09,Manhattan,108,0.061891118,24,0.380952381,49,0.276836158,31,0.025101215,4,0.014814815
5/11/09,Queens,141,0.077345036,24,0.24,81,0.264705882,35,0.029411765,1,0.004405286
5/11/09,Staten Island,13,0.022108844,4,0.090909091,6,0.06185567,3,0.008426966,0,0
5/11/09,Unknown,12,0.02020202,1,0.029411765,1,0.022222222,10,0.022421525,0,0
5/12/09,Bronx,81,0.030428249,27,0.212598425,27,0.073170732,26,0.014372582,1,0.002840909
5/12/09,Brooklyn,127,0.056950673,33,0.3,47,0.129834254,43,0.028270874,4,0.016877637
5/12/09,Manhattan,71,0.043990087,17,0.257575758,20,0.115606936,30,0.027497709,4,0.014084507
5/12/09,Queens,141,0.081127733,26,0.23853211,89,0.354581673,24,0.021563342,2,0.00754717
5/12/09,Staten Island,7,0.013133208,2,0.060606061,1,0.011764706,4,0.011111111,0,0
5/12/09,Unknown,16,0.031936128,2,0.08,3,0.056603774,11,0.030555556,0,0
5/13/09,Bronx,87,0.033865317,29,0.210144928,25,0.067934783,32,0.018572258,1,0.002949853
5/13/09,Brooklyn,123,0.054113506,41,0.341666667,48,0.123076923,33,0.021442495,1,0.004464286
5/13/09,Manhattan,90,0.060565276,22,0.333333333,37,0.224242424,27,0.026392962,4,0.017241379
5/13/09,Queens,119,0.071471472,38,0.452380952,52,0.219409283,26,0.023550725,3,0.0125
5/13/09,Staten Island,2,0.004464286,0,0,2,0.037037037,0,0,0,0
5/13/09,Unknown,15,0.029354207,6,0.222222222,1,0.016666667,7,0.019021739,1,0.018181818
5/14/09,Bronx,101,0.040464744,22,0.191304348,41,0.12386707,35,0.02016129,3,0.00974026
5/14/09,Brooklyn,113,0.053427896,38,0.324786325,52,0.16199377,21,0.014141414,2,0.010416667
5/14/09,Manhattan,69,0.047292666,21,0.428571429,24,0.150943396,23,0.022727273,1,0.0041841
5/14/09,Queens,207,0.129052369,41,0.5,111,0.451219512,50,0.048262548,5,0.020833333
5/14/09,Staten Island,5,0.010245902,1,0.035714286,2,0.028169014,2,0.006349206,0,0
5/14/09,Unknown,8,0.015503876,0,0,4,0.081632653,4,0.010416667,0,0
5/15/09,Bronx,173,0.067923047,28,0.202898551,99,0.306501548,45,0.026254376,1,0.002702703
5/15/09,Brooklyn,194,0.09449586,49,0.449541284,81,0.28125,61,0.043323864,3,0.012096774
5/15/09,Manhattan,109,0.070367979,25,0.390625,48,0.298136646,34,0.032913843,2,0.006872852
5/15/09,Queens,388,0.238916256,47,0.55952381,274,1.053846154,64,0.06159769,3,0.012448133
5/15/09,Staten Island,11,0.022821577,1,0.035714286,5,0.05952381,4,0.013793103,1,0.0125
5/15/09,Unknown,24,0.044526902,4,0.142857143,6,0.153846154,11,0.026252983,3,0.057692308
5/16/09,Bronx,230,0.107326178,34,0.306306306,144,0.623376623,48,0.032085562,4,0.013468014
5/16/09,Brooklyn,227,0.128904032,53,0.438016529,103,0.422131148,65,0.052083333,6,0.040540541
5/16/09,Manhattan,114,0.082608696,24,0.363636364,55,0.491071429,33,0.032934132,2,0.01
5/16/09,Queens,550,0.398550725,80,0.879120879,376,1.968586387,90,0.098901099,4,0.021276596
5/16/09,Staten Island,5,0.011061947,3,0.1,1,0.014492754,1,0.003389831,0,0
5/16/09,Unknown,42,0.083665339,6,0.1875,13,0.25,22,0.06010929,1,0.019607843
5/17/09,Bronx,220,0.112878399,46,0.403508772,119,0.450757576,51,0.038230885,4,0.017316017
5/17/09,Brooklyn,183,0.108863772,31,0.244094488,105,0.481651376,46,0.038785835,1,0.006666667
5/17/09,Manhattan,147,0.11902834,25,0.431034483,72,0.672897196,45,0.051311289,5,0.025906736
5/17/09,Queens,594,0.443283582,79,0.81443299,435,2.573964497,79,0.086622807,1,0.00617284
5/17/09,Staten Island,12,0.025695932,3,0.081081081,5,0.068493151,2,0.006711409,2,0.033898305
5/17/09,Unknown,39,0.082978723,4,0.153846154,16,0.32,17,0.049275362,2,0.041666667
5/18/09,Bronx,374,0.137905605,59,0.424460432,205,0.492788462,107,0.060760931,3,0.007653061
5/18/09,Brooklyn,304,0.123929882,55,0.395683453,173,0.427160494,76,0.045563549,0,0
5/18/09,Manhattan,199,0.127237852,29,0.3625,102,0.6,61,0.056273063,7,0.030434783
5/18/09,Queens,736,0.41048522,69,0.758241758,526,1.919708029,136,0.116538132,5,0.019157088
5/18/09,Staten Island,23,0.039182283,6,0.171428571,7,0.072164949,9,0.024,1,0.0125
5/18/09,Unknown,62,0.10214168,2,0.041666667,30,0.535714286,30,0.06833713,0,0
5/19/09,Bronx,451,0.165322581,65,0.5,233,0.600515464,147,0.081395349,6,0.015037594
5/19/09,Brooklyn,453,0.199296085,93,0.853211009,234,0.607792208,120,0.078895464,6,0.023255814
5/19/09,Manhattan,277,0.18175853,53,0.929824561,131,0.84516129,93,0.087653157,0,0
5/19/09,Queens,885,0.519366197,136,1.387755102,538,1.907801418,204,0.186984418,7,0.030042919
5/19/09,Staten Island,21,0.038888889,6,0.15,10,0.12195122,5,0.014409222,0,0
5/19/09,Unknown,91,0.159649123,19,0.904761905,42,0.646153846,30,0.073529412,0,0
5/20/09,Bronx,421,0.156797021,73,0.536764706,213,0.583561644,131,0.073225266,4,0.010230179
5/20/09,Brooklyn,448,0.202440127,105,0.867768595,212,0.553524804,127,0.084893048,4,0.018779343
5/20/09,Manhattan,245,0.158781594,44,0.814814815,113,0.748344371,84,0.077922078,4,0.015384615
5/20/09,Queens,691,0.424186618,123,1.447058824,384,1.352112676,175,0.165719697,9,0.044117647
5/20/09,Staten Island,16,0.031746032,4,0.153846154,5,0.074626866,7,0.022082019,0,0
5/20/09,Unknown,82,0.149362477,11,0.423076923,39,0.534246575,32,0.082262211,0,0
5/21/09,Bronx,530,0.220649459,79,0.699115044,310,0.888252149,138,0.087842139,3,0.008219178
5/21/09,Brooklyn,421,0.192677346,78,0.582089552,239,0.608142494,102,0.071629214,2,0.008547009
5/21/09,Manhattan,261,0.168713639,37,0.606557377,149,1.013605442,73,0.068803016,2,0.007194245
5/21/09,Queens,702,0.439299124,113,1.20212766,427,1.623574145,157,0.153770813,5,0.022727273
5/21/09,Staten Island,14,0.027944112,2,0.074074074,5,0.0625,7,0.022222222,0,0
5/21/09,Unknown,79,0.158,10,0.344827586,43,0.934782609,26,0.071038251,0,0
5/22/09,Bronx,543,0.205759758,66,0.503816794,363,0.96031746,111,0.06445993,3,0.007462687
5/22/09,Brooklyn,437,0.211417513,81,0.716814159,225,0.63559322,125,0.09057971,6,0.027272727
5/22/09,Manhattan,311,0.201294498,43,0.955555556,195,1.335616438,69,0.064186047,4,0.014388489
5/22/09,Queens,740,0.431486881,127,1.165137615,464,1.6996337,145,0.130984643,4,0.017699115
5/22/09,Staten Island,25,0.046040516,1,0.029411765,14,0.164705882,9,0.027272727,1,0.010752688
5/22/09,Unknown,87,0.154804271,19,0.678571429,40,0.689655172,28,0.066985646,0,0
5/23/09,Bronx,540,0.259241479,82,0.672131148,342,1.217081851,110,0.077247191,6,0.023715415
5/23/09,Brooklyn,556,0.30349345,106,0.828125,313,1.046822743,135,0.113160101,2,0.009433962
5/23/09,Manhattan,317,0.238345865,47,0.758064516,197,1.743362832,73,0.078158458,0,0
5/23/09,Queens,801,0.587674248,128,1.505882353,500,2.702702703,168,0.18522602,5,0.027027027
5/23/09,Staten Island,31,0.070454546,4,0.142857143,23,0.283950617,4,0.014492754,0,0
5/23/09,Unknown,71,0.141153082,12,0.363636364,35,0.795454546,24,0.064,0,0
5/24/09,Bronx,631,0.287864964,105,0.84,411,1.351973684,112,0.076190476,3,0.010309278
5/24/09,Brooklyn,658,0.372804533,104,0.912280702,420,1.567164179,128,0.108566582,6,0.029411765
5/24/09,Manhattan,376,0.300319489,50,0.980392157,212,1.944954128,107,0.119419643,7,0.035714286
5/24/09,Queens,891,0.645184649,156,1.575757576,551,2.9,179,0.194565217,5,0.029069767
5/24/09,Staten Island,33,0.064705882,6,0.171428571,19,0.197916667,7,0.022222222,1,0.015625
5/24/09,Unknown,103,0.2,16,0.380952381,63,1.06779661,24,0.06779661,0,0
5/25/09,Bronx,707,0.309544659,108,0.794117647,419,1.507194245,176,0.110761485,4,0.014336918
5/25/09,Brooklyn,632,0.336528222,122,1.150943396,342,1.217081851,162,0.124615385,6,0.031413613
5/25/09,Manhattan,389,0.278055754,64,1.084745763,204,1.59375,116,0.120456906,5,0.020080321
5/25/09,Queens,930,0.652631579,156,1.529411765,540,2.741116751,225,0.239872068,9,0.04787234
5/25/09,Staten Island,37,0.074747475,4,0.083333333,23,0.244680851,10,0.033898305,0,0
5/25/09,Unknown,95,0.197916667,10,0.333333333,60,1.224489796,25,0.071428571,0,0
5/26/09,Bronx,607,0.213581985,93,0.669064748,337,0.991176471,169,0.084584585,8,0.022284123
5/26/09,Brooklyn,596,0.252115059,106,0.883333333,296,0.76092545,188,0.116770186,6,0.024489796
5/26/09,Manhattan,389,0.224985541,54,0.915254237,208,1.050505051,124,0.102225886,3,0.011583012
5/26/09,Queens,753,0.431271478,142,1.479166667,410,1.62055336,200,0.172413793,1,0.004219409
5/26/09,Staten Island,16,0.02739726,1,0.027777778,10,0.086206897,5,0.01457726,0,0
5/26/09,Unknown,101,0.195736434,16,0.64,54,1.058823529,31,0.081794195,0,0
5/27/09,Bronx,483,0.18993315,92,0.754098361,207,0.655063291,182,0.103585657,2,0.005813954
5/27/09,Brooklyn,569,0.245894555,113,0.949579832,254,0.690217391,197,0.123279099,5,0.021834061
5/27/09,Manhattan,299,0.188050315,47,0.824561404,139,0.798850575,109,0.098198198,4,0.016064257
5/27/09,Queens,580,0.332568807,107,0.981651376,259,0.988549618,208,0.18008658,6,0.027522936
5/27/09,Staten Island,27,0.050185874,4,0.090909091,14,0.159090909,9,0.026548673,0,0
5/27/09,Unknown,81,0.13869863,4,0.166666667,40,0.625,36,0.081632653,1,0.018518519
5/28/09,Bronx,399,0.161212121,63,0.5,178,0.609589041,156,0.090017311,2,0.006191951
5/28/09,Brooklyn,474,0.226902824,101,1.097826087,210,0.707070707,158,0.107191316,5,0.022123894
5/28/09,Manhattan,293,0.201790634,46,0.741935484,130,0.992366412,112,0.110127827,5,0.020661157
5/28/09,Queens,487,0.302109181,106,1.177777778,211,1.110526316,164,0.151711378,6,0.023904383
5/28/09,Staten Island,32,0.05904059,10,0.27027027,10,0.125,12,0.033994334,0,0
5/28/09,Unknown,57,0.108571429,4,0.117647059,24,0.5,28,0.073878628,1,0.015873016
5/29/09,Bronx,406,0.168744805,67,0.598214286,172,0.599303136,159,0.095840868,8,0.023529412
5/29/09,Brooklyn,411,0.200977995,79,0.774509804,190,0.708955224,136,0.095238095,6,0.024291498
5/29/09,Manhattan,303,0.206967213,45,0.714285714,147,1.256410256,105,0.101547389,6,0.024
5/29/09,Queens,380,0.236612702,76,0.655172414,139,0.65258216,162,0.153263955,3,0.013636364
5/29/09,Staten Island,13,0.026052104,3,0.078947368,2,0.025641026,8,0.025157233,0,0
5/29/09,Unknown,58,0.114624506,4,0.148148148,31,0.720930233,23,0.059585492,0,0
5/30/09,Bronx,389,0.183750591,76,0.672566372,187,0.785714286,123,0.083901774,3,0.010135135
5/30/09,Brooklyn,518,0.288258208,117,1.231578947,257,1.112554113,142,0.110678098,2,0.010638298
5/30/09,Manhattan,261,0.196093163,44,0.666666667,123,0.92481203,91,0.100886918,3,0.013043478
5/30/09,Queens,436,0.298425736,80,0.666666667,193,1.084269663,159,0.163917526,4,0.020725389
5/30/09,Staten Island,21,0.047727273,1,0.027777778,12,0.176470588,8,0.029850746,0,0
5/30/09,Unknown,51,0.108510638,4,0.125,26,0.684210526,21,0.061764706,0,0
5/31/09,Bronx,490,0.228865016,116,0.859259259,233,0.844202899,137,0.094417643,4,0.014760148
5/31/09,Brooklyn,531,0.302219693,123,1.118181818,274,1.02238806,129,0.105392157,5,0.032258065
5/31/09,Manhattan,309,0.238610039,48,0.727272727,158,1.645833333,101,0.110021787,2,0.009302326
5/31/09,Queens,506,0.368,114,0.982758621,244,1.461077844,143,0.152614728,5,0.032258065
5/31/09,Staten Island,36,0.071856287,8,0.222222222,22,0.189655172,6,0.02020202,0,0
5/31/09,Unknown,95,0.208333333,16,0.470588235,39,0.886363636,40,0.128205128,0,0
6/1/09,Bronx,463,0.168241279,87,0.659090909,226,0.653179191,147,0.07814992,3,0.007751938
6/1/09,Brooklyn,552,0.254612546,108,0.892561984,286,0.807909605,150,0.102179837,8,0.035555556
6/1/09,Manhattan,334,0.212333121,51,0.910714286,180,1.040462428,94,0.086397059,9,0.03515625
6/1/09,Queens,452,0.266981689,96,1.010526316,197,0.827731092,153,0.138336347,6,0.023622047
6/1/09,Staten Island,46,0.075409836,4,0.114285714,27,0.243243243,15,0.039370079,0,0
6/1/09,Unknown,105,0.184859155,18,0.692307692,52,1.130434783,34,0.07816092,1,0.016666667
6/2/09,Bronx,413,0.16051302,92,0.657142857,163,0.584229391,148,0.083427283,10,0.026595745
6/2/09,Brooklyn,532,0.255033557,121,1.234693878,216,0.642857143,193,0.133011716,2,0.009950249
6/2/09,Manhattan,345,0.226973684,71,1.224137931,154,1.305084746,118,0.106884058,2,0.008333333
6/2/09,Queens,401,0.247225647,71,0.731958763,152,0.787564767,171,0.155031732,7,0.030567686
6/2/09,Staten Island,45,0.080935252,15,0.394736842,16,0.153846154,14,0.041791045,0,0
6/2/09,Unknown,86,0.164435947,10,0.476190476,41,1,33,0.082294264,2,0.033898305
6/3/09,Bronx,341,0.139811398,74,0.678899083,138,0.509225092,127,0.073794306,2,0.005934718
6/3/09,Brooklyn,432,0.221652129,101,1.16091954,168,0.658823529,159,0.113490364,4,0.019417476
6/3/09,Manhattan,275,0.187713311,64,1.103448276,97,0.718518519,107,0.105004907,7,0.027667984
6/3/09,Queens,334,0.211125158,57,0.721518987,132,0.663316583,139,0.128465804,6,0.027027027
6/3/09,Staten Island,34,0.061818182,9,0.2,11,0.119565217,14,0.040229885,0,0
